Date,Campaign,Campaign_id,Ad_group,channels,Business_Contact,Region,Spend,Sales,Visits,Clicks,Impressions
2024-12-04,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,48189.3278,27211.9686,112,117,4.4
2024-06-06,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,37699.4641,99096.6408,1632,1693,79.5
2024-10-28,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,West,88991.6107,118342.0854,1896,2064,75.0
2024-02-13,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,77181.5024,19688.5662,1911,2058,90.0
2024-01-13,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,North,70154.6195,96044.3039,120,128,4.5
2024-11-23,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,32783.3063,95940.4435,411,424,23.6
2024-08-24,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,East,14047.5767,94652.1675,1513,1534,82.5
2024-11-18,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,86481.4305,136655.3128,543,589,30.0
2024-09-15,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,34340.4639,108988.6285,1692,1750,78.0
2024-06-04,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,59336.3636,40433.9001,488,516,15.6
2024-07-14,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,South,59123.4742,34772.8532,2392,2533,104.0
2024-09-20,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,92812.5029,58289.1434,2682,2930,92.0
2024-12-21,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,17255.191,50570.6279,1535,1561,81.0
2024-10-01,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,77187.3817,32521.1664,363,391,12.9
2024-04-13,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,46312.7987,10714.2512,339,354,13.8
2024-09-28,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,17557.726,71460.0807,100,101,5.4
2024-11-04,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,83580.2969,24822.7112,2508,2717,110.0
2024-02-05,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,South,82031.8967,129027.4468,2529,2736,90.0
2024-06-12,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,East,4114.2227,29432.9768,307,308,18.0
2024-06-09,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,70973.0578,26892.5253,1839,1969,70.5
2024-07-19,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,15436.6366,21001.1936,105,106,4.7
2024-05-28,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,West,61074.9989,37879.2444,2468,2618,88.0
2024-11-06,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,64415.8829,80984.4536,122,129,5.3
2024-08-08,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,66557.9306,130391.9659,2526,2694,88.0
2024-12-13,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,12097.6766,51622.6949,412,416,15.6
2024-08-02,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,59871.7593,77971.7026,466,493,20.8
2024-07-01,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,10076.3348,88521.6286,106,107,4.7
2024-12-05,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,74580.8633,45951.5752,366,393,15.3
2024-12-16,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,6468.0888,18654.061,311,313,14.1
2024-04-13,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,75805.3223,59876.4197,2530,2721,110.0
2024-10-01,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,South,88360.8912,46047.4827,531,577,20.0
2024-10-04,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,29924.3101,99587.5278,443,456,22.0
2024-02-02,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,West,41810.3688,83258.7526,111,115,5.2
2024-04-02,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,East,79791.5893,91506.8184,362,390,9.3
2024-05-01,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,68656.6117,95978.508,359,383,12.6
2024-09-12,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,28985.1372,53605.2117,322,331,17.4
2024-04-17,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,91482.7394,10521.0316,486,530,17.2
2024-11-04,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,83914.0191,70120.4363,513,556,20.0
2024-11-06,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,66024.2116,44297.5874,121,128,4.2
2024-11-23,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,35002.2247,6360.0019,470,486,16.8
2024-02-22,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,51094.8924,68452.4264,121,127,4.6
2024-01-21,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,55830.6267,46164.1531,1833,1935,70.5
2024-02-27,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,8698.3881,61672.7989,297,299,14.7
2024-05-17,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,97226.1632,76337.6192,2018,2214,94.5
2024-12-03,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,North,9272.739,28978.3558,319,321,14.4
2024-12-27,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,72196.1976,73553.329,371,397,15.6
2024-11-20,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,49330.8854,47297.4877,118,123,5.5
2024-01-10,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,76011.8852,127130.3787,384,413,17.1
2024-08-01,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,26166.9386,42548.5226,1735,1780,69.0
2024-09-07,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,39571.5245,4924.3642,2168,2253,134.0
2024-03-27,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,52597.5953,96468.1811,116,122,6.3
2024-06-09,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,12161.3421,102232.0331,310,313,12.3
2024-05-27,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,85198.5532,24272.4555,383,415,13.2
2024-03-27,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,99154.5985,145510.3803,519,570,21.2
2024-04-23,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,South,41816.9981,74670.2674,108,112,4.3
2024-02-12,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,37743.9608,100748.5723,108,112,5.1
2024-02-10,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,59448.654,61414.4075,1753,1857,87.0
2024-07-20,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,68898.0012,83748.1561,2382,2546,100.0
2024-05-15,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,86870.7836,120660.2618,1877,2040,64.5
2024-08-24,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,North,37351.8112,116636.7265,1698,1761,93.0
2024-08-19,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,76506.2447,25661.5058,1881,2024,60.0
2024-03-16,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,24084.0624,100708.7415,2129,2180,98.0
2024-07-26,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,68076.7538,89484.6407,1728,1845,97.5
2024-11-13,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,46727.8475,116815.0609,122,127,5.7
2024-09-21,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,66201.8874,42431.0768,2437,2598,100.0
2024-07-21,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,38042.7828,28964.0159,332,344,14.1
2024-12-15,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,29504.4991,42017.4471,433,445,20.8
2024-11-19,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,48650.4158,109979.9197,471,493,17.2
2024-09-09,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,East,89520.7612,66614.8283,128,139,4.6
2024-08-03,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,67517.7193,127274.7924,487,519,22.0
2024-07-19,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,61204.5633,31749.1214,464,492,11.6
2024-07-29,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,72014.5359,30101.3511,481,515,21.2
2024-11-18,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,South,72938.2566,92625.3195,364,390,17.7
2024-02-18,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,East,29544.9325,33556.2202,412,424,18.8
2024-09-26,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,23350.4892,14520.6502,1507,1542,69.0
2024-03-11,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,50962.2735,47251.477,108,113,5.3
2024-05-08,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,14868.8828,28674.21,103,104,4.6
2024-12-07,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,47526.59,51184.5871,115,120,5.2
2024-08-27,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,69335.222,25226.5409,356,380,14.4
2024-10-10,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,East,840.2754,96104.6744,301,301,13.2
2024-06-29,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,11203.6307,84676.5309,407,411,18.4
2024-02-08,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,96219.1565,124569.0956,2077,2276,85.5
2024-04-07,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,92801.4027,43699.6577,485,530,18.4
2024-10-21,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,41849.8591,103620.8068,104,108,5.4
2024-07-11,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,59044.2783,76572.6003,1735,1837,58.5
2024-05-27,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,East,15613.7144,6217.718,106,107,5.8
2024-01-15,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,33168.0977,17966.5552,1573,1625,64.5
2024-02-29,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,79313.9246,62359.1551,2470,2665,88.0
2024-02-04,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,East,85611.0608,56321.2428,390,423,15.3
2024-11-04,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,40588.6875,95692.1361,336,349,13.5
2024-02-18,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,68200.0216,116005.2987,114,121,3.7
2024-10-13,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,West,98382.3221,94906.283,520,571,17.6
2024-04-12,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,69763.1479,67116.2827,1741,1862,72.0
2024-07-15,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,24092.4832,99612.5073,2133,2184,122.0
2024-11-29,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,East,6092.4598,91616.6453,2036,2048,124.0
2024-01-26,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,25834.7599,6189.9475,110,112,4.2
2024-07-28,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,22742.5971,63767.6427,108,110,6.2
2024-04-27,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,9374.1447,52758.3933,418,421,20.8
2024-01-19,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,44494.3193,94206.3215,456,476,23.2
2024-11-19,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,28885.0984,22500.8074,113,116,5.3
2024-07-02,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,92516.5477,101693.8607,371,405,14.4
2024-01-19,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,40450.5839,88830.9927,451,469,24.0
2024-02-10,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,87673.9994,3987.0566,2624,2854,96.0
2024-05-17,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,30742.5328,49821.5856,110,113,3.9
2024-07-22,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,83165.9101,138605.1262,1864,2019,76.5
2024-01-07,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,45506.0039,36985.9593,1728,1806,64.5
2024-03-12,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,3332.5841,89938.8478,298,298,17.1
2024-04-03,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,48746.6477,73044.8416,112,117,6.1
2024-01-18,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,22754.142,33106.5832,2066,2113,106.0
2024-03-01,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,30813.4725,96497.4692,322,331,15.6
2024-10-13,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,68467.3045,132981.3928,2478,2647,102.0
2024-08-18,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,52997.5152,93895.4509,1658,1745,64.5
2024-10-16,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,88872.3887,8988.6439,2604,2835,104.0
2024-06-01,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,East,93601.8702,7833.0323,1853,2026,81.0
2024-02-09,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,69126.6423,66213.7639,483,516,22.4
2024-03-16,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,86367.1878,1010.9993,1903,2067,73.5
2024-10-24,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,19587.9318,74250.6388,1584,1615,88.5
2024-03-06,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,8019.5203,1797.915,302,304,16.2
2024-02-24,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,33363.6139,113542.1324,345,356,12.9
2024-11-16,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,32639.058,102448.6403,110,113,5.2
2024-11-08,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,66542.7425,108691.1971,120,127,6.1
2024-04-08,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,West,84051.9401,115410.2679,1833,1987,90.0
2024-07-18,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,29758.5461,95871.4304,442,455,21.6
2024-09-13,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,South,42534.8228,52729.705,110,114,6.1
2024-12-17,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,10585.0405,83398.4992,1615,1632,79.5
2024-04-05,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,South,41332.8199,44379.0738,355,369,15.9
2024-07-23,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,21519.4297,93983.8244,103,105,4.9
2024-11-18,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,38307.2926,73678.448,108,112,4.6
2024-01-19,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,26708.0913,40692.5925,1616,1659,64.5
2024-04-11,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,80892.0805,104734.5015,1903,2056,93.0
2024-03-12,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,West,505.8625,24419.7554,1928,1928,92.0
2024-09-23,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,West,33936.9553,112839.4056,2069,2139,100.0
2024-12-11,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,67931.3704,53827.5297,117,124,4.9
2024-04-29,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,77239.5064,76404.0829,2451,2640,102.0
2024-12-11,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,86001.3889,105510.2857,1954,2122,60.0
2024-12-24,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,36248.2246,94206.9121,115,119,5.0
2024-04-26,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,6687.8676,100758.6549,2152,2166,106.0
2024-04-25,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,65305.3735,66980.8834,501,533,21.2
2024-08-08,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,37142.0789,10951.9617,452,468,26.8
2024-01-22,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,44886.4199,10186.2772,451,471,23.6
2024-05-30,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,82567.848,14867.0663,1862,2015,84.0
2024-03-24,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,3720.0888,26508.4907,400,401,14.4
2024-07-27,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,33538.6305,81345.9691,342,353,13.8
2024-08-15,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,48892.4615,107182.2417,449,470,20.4
2024-09-18,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,44638.352,67966.4097,113,118,5.2
2024-05-26,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,40236.2576,24883.7478,2286,2377,104.0
2024-07-13,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,92398.5034,115686.0246,126,137,4.4
2024-07-11,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,North,49362.9424,110775.2179,1747,1833,69.0
2024-01-27,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,47684.5636,60201.1228,113,118,4.6
2024-12-04,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,North,25523.3608,18235.0747,329,337,15.6
2024-01-25,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,4727.6502,624.0664,391,392,24.4
2024-04-25,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,West,30017.8626,61745.3906,2247,2314,84.0
2024-03-11,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,West,82694.7476,130871.1071,2576,2789,108.0
2024-05-28,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,20508.3376,4128.778,406,414,20.0
2024-01-27,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,91128.2335,21805.8796,1994,2175,63.0
2024-06-20,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,88595.021,28641.4541,515,560,24.4
2024-01-29,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,86268.1138,40857.829,2487,2701,118.0
2024-12-12,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,87803.712,29711.8969,1991,2165,64.5
2024-06-07,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,77657.0037,71482.9414,1945,2096,82.5
2024-06-02,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,50842.0005,5219.0866,1713,1800,73.5
2024-05-20,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,95009.6429,143856.6054,1910,2091,75.0
2024-03-03,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,81792.332,121333.8039,1918,2074,72.0
2024-05-28,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,12785.8024,29012.2133,101,102,4.6
2024-03-04,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,42048.8383,40765.1404,1755,1828,69.0
2024-01-29,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,54015.1496,31326.708,1826,1924,67.5
2024-08-30,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,52988.5092,117446.2036,452,475,21.2
2024-01-14,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,38015.5258,77776.8064,465,482,22.8
2024-05-18,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,53210.8611,66044.6888,454,478,23.2
2024-02-13,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,9389.9052,53299.2596,1534,1548,58.5
2024-08-15,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,65557.7204,22141.501,469,499,20.4
2024-09-16,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,49824.4452,120250.9775,111,116,5.1
2024-07-25,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,69369.4307,128282.9666,495,529,24.4
2024-03-16,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,11365.7024,30821.4815,416,420,18.4
2024-06-30,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,35135.8837,56100.1157,103,106,5.0
2024-04-25,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,North,33754.9306,57291.5806,339,350,14.7
2024-11-25,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,56733.4132,2589.1956,124,131,5.9
